word,association_score,lr_semantic,left_freq,right_freq,total_freq,lr_self_mean_left,lr_self_mean_right,lr_self_mean_weighted,lr_self_mean,eng_word_transl
wirtschaftsoppositionell,-0.968754977386704,left,1,0,1,5,NA,NA,5,economic opposition
antikapilistisch,-0.9682709761208004,left,1,0,1,2,NA,NA,2,anti-capilistic
antirassistischfaschistisch,-0.9681814654309864,left,1,0,1,2,NA,NA,2,anti-racist fascist
antirassistisch,-0.9681511605046308,left,3,0,3,2,NA,NA,2,anti-racist
israelfeindlich,-0.9681061126411296,left,1,0,1,7,NA,NA,7,anti-Israel
religionsfeindlich,-0.966781588446756,left,1,0,1,8,NA,NA,8,anti-religious
verteilungskritisch,-0.9666307073558862,left,1,0,1,4,NA,NA,4,distribution-critical
linksradikal,-0.9648349942100332,left,1,0,1,8,NA,NA,8,left-wing radical
gerechtigkeit,-0.9558239784180562,left,329,7,336,2.953271028037383,5,2.9959112149532707,2.9959112149532707,justice
chancengleichheit,-0.9497388510103278,left,48,1,49,2.9347826086956523,1,2.8952972493345164,2.8952972493345164,equal opportunities
gleichmacherei,-0.9454172563069602,left,88,2,90,7.365853658536586,6,7.335501355013551,7.335501355013551,egalitarianism
frieden,-0.9409657081552488,left,82,2,84,2.1265822784810124,9.5,2.302139843279084,2.302139843279084,peace
gerechte,-0.9270549557649832,left,27,1,28,3.0384615384615383,8,3.2156593406593403,3.2156593406593403,fair
sozialismus,-0.9135860249014508,left,82,3,85,6.2592592592592595,7,6.285403050108933,6.285403050108933,socialism
gerecht,-0.8963135040556377,left,55,3,58,2.641509433962264,3.3333333333333335,2.677293428757319,2.677293428757319,just
teilhabe,-0.8932316725911921,left,38,2,40,2.891891891891892,4,2.9472972972972977,2.9472972972972977,participation
ökologisch,-0.8906188675348505,left,20,1,21,3.8421052631578942,3,3.8020050125313283,3.8020050125313283,ecologically
sozial,-0.882328128716895,left,224,14,238,3.361111111111111,4.5,3.428104575163399,3.428104575163399,social
kampf,-0.8738451483722401,left,17,1,18,2.764705882352941,10,3.1666666666666665,3.1666666666666665,battle
höhere,-0.8726983064723747,left,15,1,16,5.6,9,5.8125,5.8125,higher
internationale,-0.8713609114598577,left,15,1,16,2.933333333333333,2,2.875,2.875,international
kollektivismus,-0.8690790840314329,left,16,1,17,7.1875,7,7.176470588235294,7.176470588235294,collectivism
mitbestimmung,-0.8680218117074776,left,15,1,16,2.7333333333333334,6,2.9375,2.9375,co-determination
menschenrechte,-0.8667649763157933,left,30,2,32,2.9655172413793105,4.5,3.0614224137931036,3.0614224137931036,human rights
progressive,-0.8645072007985992,left,15,1,16,3.3333333333333335,6,3.5,3.5,progressive
bildungschancen,-0.8618023320615893,left,14,1,15,3.0714285714285716,7,3.3333333333333335,3.3333333333333335,educational opportunities
einsatz,-0.8615715426912899,left,15,1,16,2.933333333333333,6,3.125,3.125,mission
solidarität,-0.8612840892456266,left,137,10,147,2.837037037037037,5.777777777777778,3.0370874275636184,3.0370874275636184,solidarity
soziales,-0.8517008453958703,left,26,2,28,4.038461538461538,2.5,3.9285714285714284,3.9285714285714284,social
emanzipatorisch,-0.851118616943225,left,14,1,15,3.2142857142857144,2,3.1333333333333333,3.1333333333333333,emancipatory
klimaschutz,-0.8481965311415065,left,13,1,14,2.8333333333333335,8,3.2023809523809526,3.2023809523809526,climate protection
weltoffen,-0.8465226452175248,left,54,4,58,3.1372549019607843,6,3.334685598377282,3.334685598377282,cosmopolitan
hohe,-0.8418561899701076,left,36,3,39,5.666666666666667,5.333333333333333,5.641025641025641,5.641025641025641,height
umweltschutz,-0.8382896277589058,left,24,2,26,2.5,4.5,2.6538461538461537,2.6538461538461537,environmental protection
verstaatlichung,-0.8366212772089517,left,24,2,26,5.958333333333333,6.5,6,6,nationalization
gleiche,-0.836518517312077,left,34,3,37,3.235294117647059,4.666666666666667,3.3513513513513513,3.3513513513513513,same
staatl,-0.8356077002801742,left,12,1,13,6.416666666666667,6,6.384615384615385,6.384615384615385,state
bevormundung,-0.8253653657184961,left,55,5,60,7.148148148148148,5.6,7.019135802469136,7.019135802469136,paternalism
mindestlohn,-0.8249996589720724,left,11,1,12,4.363636363636363,3,4.25,4.25,minimum wage
umverteilung,-0.8161534110407848,left,225,23,248,6.022321428571429,4.363636363636363,5.868491765291161,5.868491765291161,redistribution
soz,-0.815185864327326,left,31,3,34,3.4375,3.3333333333333335,3.4283088235294117,3.4283088235294117,social
integration,-0.8147979418104515,left,10,1,11,3.4,5,3.5454545454545454,3.5454545454545454,integration
international,-0.8061867794354568,left,20,2,22,3.5,7,3.8181818181818183,3.8181818181818183,international
schwächeren,-0.8023079243731256,left,10,1,11,3.5,3,3.4545454545454546,3.4545454545454546,weaker
tolerant,-0.7900072781551415,left,29,3,32,3.107142857142857,7.666666666666667,3.5345982142857144,3.5345982142857144,tolerant
linke,-0.7773583397222662,left,42,5,47,5.255813953488372,6.2,5.3562592775853535,5.3562592775853535,left
generationen,-0.7747311836187352,left,8,1,9,4.75,8,5.111111111111111,5.111111111111111,generations
offen,-0.7703237680884962,left,41,5,46,3.3076923076923075,5,3.491638795986622,3.491638795986622,open
schwächere,-0.764375206333272,left,8,1,9,3.5,2,3.3333333333333335,3.3333333333333335,weaker
friedlich,-0.7591287098357873,left,8,1,9,2.25,10,3.111111111111111,3.111111111111111,peaceful
gleichberechtigung,-0.7564707889739634,left,29,4,33,2.931034482758621,3.75,3.0303030303030307,3.0303030303030307,equal rights
gemeinwohl,-0.7551363214166231,left,22,3,25,3.409090909090909,3.3333333333333335,3.4,3.4,common good
soziale,-0.751875919868713,left,303,44,347,3.1960132890365447,4.1395348837209305,3.3156529148754865,3.3156529148754865,social
steuergerechtigkeit,-0.7517646257322582,left,7,1,8,2.2857142857142856,1,2.125,2.125,tax justice
planwirtschaft,-0.7484351205897667,left,7,1,8,6,7,6.125,6.125,planned economy
bekämpfung,-0.7475297755408297,left,7,1,8,4,6,4.25,4.25,fight
ziel,-0.7457165697830457,left,14,2,16,4.923076923076923,5,4.932692307692308,4.932692307692308,goal
weltweit,-0.743454113968345,left,7,1,8,3.5714285714285716,6,3.875,3.875,worldwide
arbeitnehmer,-0.7431324020184836,left,7,1,8,5,4,4.875,4.875,employees
chaos,-0.7360964522730611,left,7,1,8,7.166666666666667,8,7.270833333333334,7.270833333333334,chaos
einkommen,-0.7279917409910099,left,13,2,15,4.6923076923076925,6,4.866666666666666,4.866666666666666,income
multikulti,-0.7174408878181148,left,13,2,15,7.833333333333333,5,7.455555555555555,7.455555555555555,multicultural
gleichheit,-0.7145068667005763,left,60,10,70,4.245901639344262,4.3,4.253629976580796,4.253629976580796,equality
nachhaltigkeit,-0.7143342807300197,left,12,2,14,2.25,3,2.357142857142857,2.357142857142857,sustainability
leistungen,-0.713715662407082,left,6,1,7,6.5,4,6.142857142857143,6.142857142857143,services
fortschritt,-0.7131365205491604,left,25,4,29,3.608695652173913,6.5,4.007496251874063,4.007496251874063,progress
sozialpolitik,-0.7129309520263781,left,12,2,14,5.666666666666667,1.5,5.071428571428571,5.071428571428571,social policy
staatswirtschaft,-0.7126591437486811,left,6,1,7,6.5,6,6.428571428571429,6.428571428571429,state economy
gleichstellung,-0.7117982030223381,left,18,3,21,3.111111111111111,4.333333333333333,3.2857142857142856,3.2857142857142856,equality
ökologie,-0.7111385150887799,left,6,1,7,2.5,4,2.7142857142857144,2.7142857142857144,ecology
aufgabe,-0.7093327978070065,left,6,1,7,6.666666666666667,3,6.142857142857143,6.142857142857143,task
ressourcen,-0.7087247101534588,left,6,1,7,2.5,4,2.7142857142857144,2.7142857142857144,resources
deren,-0.7082592545664254,left,6,1,7,3.75,2,3.5,3.5,whose
wohlfahrtsstaat,-0.7080728032145053,left,6,1,7,7.2,5,6.885714285714286,6.885714285714286,welfare state
bürgern,-0.7065395377513362,left,6,1,7,5.666666666666667,9,6.142857142857143,6.142857142857143,citizens
streben,-0.7057459348053697,left,6,1,7,3.8333333333333335,2,3.5714285714285716,3.5714285714285716,strive
correctness,-0.7052443824238164,left,6,1,7,7.666666666666667,8,7.714285714285714,7.714285714285714,correctness
zukunftsorientiert,-0.7048707776753503,left,12,2,14,3.25,4,3.357142857142857,3.357142857142857,future-oriented
armut,-0.7032993092837835,left,12,2,14,3.0833333333333335,1.5,2.857142857142857,2.857142857142857,poverty
spd,-0.7032327905554706,left,6,1,7,4.166666666666667,6,4.428571428571429,4.428571428571429,SPD
verbote,-0.7017763989788477,left,6,1,7,8,6,7.714285714285714,7.714285714285714,prohibitions
staatliche,-0.6876731983596676,left,43,8,51,5.976744186046512,5.625,5.921568627450981,5.921568627450981,state
verteilung,-0.6782010456726351,left,26,5,31,4.64,2.8,4.3432258064516125,4.3432258064516125,distribution
toleranz,-0.674903884168634,left,43,8,51,2.6744186046511627,5.75,3.156862745098039,3.156862745098039,tolerance
sozialstaat,-0.6746075477561574,left,47,9,56,5.2727272727272725,5.875,5.369521103896104,5.369521103896104,welfare state
chancen,-0.6731559798947291,left,21,4,25,2.761904761904762,5.25,3.16,3.16,chances
sozialsysteme,-0.6709197797689909,left,5,1,6,6.8,6,6.666666666666667,6.666666666666667,social systems
sozialleistungen,-0.6687825804163111,left,15,3,18,6.4,5,6.166666666666667,6.166666666666667,social benefits
nachhaltig,-0.6665413614515467,left,10,2,12,3.111111111111111,6.5,3.675925925925926,3.675925925925926,sustainable
sozialausgaben,-0.6658907415944075,left,5,1,6,6.2,6,6.166666666666667,6.166666666666667,social spending
vermögen,-0.6652280699711888,left,10,2,12,4.7,8,5.25,5.25,assets
öffentliche,-0.6644040450914293,left,5,1,6,3.8,5,4,4,public
kollektiv,-0.6634005308022909,left,5,1,6,7.4,6,7.166666666666667,7.166666666666667,collective
gemeinschaft,-0.6630116565832095,left,15,3,18,4.066666666666666,5.666666666666667,4.333333333333333,4.333333333333333,community
steuerpolitik,-0.6629432072321751,left,5,1,6,4.8,9,5.5,5.5,tax policy
sozialökologische,-0.6622272387210998,left,5,1,6,2.4,2,2.3333333333333335,2.3333333333333335,socio-ecological
lohn,-0.6596982984671158,left,5,1,6,3.6,3,3.5,3.5,salary
basisdemokratie,-0.6596848426117843,left,5,1,6,3,10,4.166666666666667,4.166666666666667,grassroots democracy
heißt,-0.6589157527240087,left,5,1,6,3.2,3,3.1666666666666665,3.1666666666666665,is called
political,-0.6527609274879265,left,5,1,6,8,8,8,8,political
staatlicher,-0.6314688216756151,left,9,2,11,7,6,6.818181818181818,6.818181818181818,state
zusammenhalt,-0.629278559449954,left,9,2,11,2.5555555555555554,5.5,3.090909090909091,3.090909090909091,cohesion
linken,-0.6281329396277708,left,9,2,11,6.888888888888889,4,6.363636363636363,6.363636363636363,left
aufgeschlossen,-0.6189649973606447,left,9,2,11,3.4444444444444446,3.5,3.4545454545454546,3.4545454545454546,open-minded
frage,-0.6154730752576336,left,13,3,16,5.461538461538462,3.3333333333333335,5.0625,5.0625,ask
sozialer,-0.6059722234288615,left,52,13,65,3.230769230769231,3.230769230769231,3.230769230769231,3.230769230769231,social
regulierung,-0.6044334586161221,left,12,3,15,5.916666666666667,3.6666666666666665,5.466666666666667,5.466666666666667,regulation
verteilungsgerechtigkeit,-0.6028219151771547,left,8,2,10,3.6666666666666665,1.5,3.233333333333333,3.233333333333333,distributive justice
sozialisierung,-0.6018093328115972,left,4,1,5,8,8,8,8,socialization
möglichkeiten,-0.6006938424046129,left,4,1,5,5.25,7,5.6,5.6,possibilities
staatsgläubig,-0.600452281663909,left,17,4,21,6.266666666666667,6.333333333333333,6.27936507936508,6.27936507936508,believer in the state
gleicher,-0.5999983501951289,left,4,1,5,4.5,4,4.4,4.4,same
umerziehung,-0.5993181274562603,left,4,1,5,8,8,8,8,re-education
eintreten,-0.598721448027885,left,12,3,15,3.5,4.666666666666667,3.7333333333333334,3.7333333333333334,enter
regelungen,-0.5985302578747396,left,4,1,5,6.25,7,6.4,6.4,regulations
gemeinwesen,-0.5977826973554945,left,4,1,5,4.5,2,4,4,community
schichten,-0.5973282989713203,left,4,1,5,4,2,3.6,3.6,layers
tragen,-0.5969787977550134,left,4,1,5,2.5,8,3.6,3.6,carry
gutes,-0.5966838805083774,left,4,1,5,2.75,3,2.8,2.8,good
art,-0.5959711297018379,left,4,1,5,5,4,4.8,4.8,art
unabhängig,-0.5959089987524375,left,12,3,15,4,7,4.6,4.6,independent
rahmenbedingungen,-0.5958479208699761,left,4,1,5,3.75,6,4.2,4.2,framework conditions
allgemeinwohl,-0.5954498030633191,left,4,1,5,2.25,3,2.4,2.4,common good
guten,-0.593400534800045,left,4,1,5,2.5,7,3.4,3.4,good
einstehen,-0.5933014295003423,left,4,1,5,2.25,4,2.6,2.6,stand up
wertschätzung,-0.5932937070094564,left,4,1,5,3.25,10,4.6,4.6,appreciation
gleich,-0.5932160725745653,left,12,3,15,5.6923076923076925,6.333333333333333,5.82051282051282,5.82051282051282,even
sozialen,-0.5929598335486084,left,23,6,29,3,4.5,3.310344827586207,3.310344827586207,social
nato,-0.5929270642035315,left,4,1,5,6.5,2,5.6,5.6,NATO
aktive,-0.5927362835764177,left,4,1,5,3,10,4.4,4.4,active
unrealistische,-0.5923073928136547,left,4,1,5,6.75,7,6.8,6.8,unrealistic
ideologische,-0.5918731197087591,left,4,1,5,7.75,NA,NA,7.75,ideological
schwache,-0.5917850716119158,left,4,1,5,2.75,9,4,4,weakness
besser,-0.5908990912939125,left,4,1,5,6.25,3,5.6,5.6,better
kritik,-0.5897023977251882,left,4,1,5,2.5,6,3.2,3.2,criticism
teilen,-0.589434860218966,left,4,1,5,4.25,8,5,5,split
liberale,-0.5883126418843159,left,8,2,10,3,6,3.6,3.6,liberal
feminismus,-0.588150294064555,left,4,1,5,4.75,2,4.2,4.2,feminism
hautfarbe,-0.5867563844596455,left,4,1,5,4,3,3.8,3.8,skin color
wirtschaftsfeindlich,-0.5756892944717701,left,4,1,5,6.333333333333333,5,6.066666666666666,6.066666666666666,anti-business
vielfalt,-0.5639137631121571,left,18,5,23,3.25,4.8,3.5869565217391304,3.5869565217391304,diversity
mittelpunkt,-0.5634841089490894,left,26,7,33,3.1923076923076925,3.4285714285714284,3.242424242424242,3.242424242424242,center
welt,-0.5557273549761147,left,14,4,18,3.4285714285714284,3.75,3.5,3.5,world
miteinander,-0.5556645219820883,left,7,2,9,3,5.5,3.5555555555555554,3.5555555555555554,each other
unterstützung,-0.5553883259254788,left,7,2,9,2.857142857142857,5.5,3.4444444444444446,3.4444444444444446,support
finde,-0.5537372924762993,left,7,2,9,3.2857142857142856,6.5,4,4,find
ideen,-0.5499154200361113,left,7,2,9,5.285714285714286,2,4.555555555555555,4.555555555555555,ideas
europäisch,-0.5425499188425037,left,7,2,9,3.7142857142857144,4,3.7777777777777777,3.7777777777777777,European
respekt,-0.5380663098385347,left,10,3,13,4.8,6.666666666666667,5.230769230769231,5.230769230769231,respect
regelt,-0.5348847600715259,left,13,4,17,5.846153846153846,6.5,6,6,regulates
ideologie,-0.5318253086246117,left,20,6,26,7.4,6.166666666666667,7.115384615384615,7.115384615384615,ideology
starke,-0.512386611671079,left,25,8,33,5.72,5.5,5.666666666666667,5.666666666666667,strength
starker,-0.5096393912747701,left,31,10,41,4.2,5.555555555555555,4.530623306233063,4.530623306233063,strong
regeln,-0.5051734984823112,left,9,3,12,6,5.666666666666667,5.916666666666667,5.916666666666667,regulate
weiterentwicklung,-0.504648486109506,left,3,1,4,3,6,3.75,3.75,further development
kollektivierung,-0.504467592610875,left,3,1,4,5.666666666666667,8,6.25,6.25,collectivization
schaffen,-0.5042799711845783,left,6,2,8,4,2,3.5,3.5,create
lösen,-0.503980958677624,left,3,1,4,3.3333333333333335,2,3,3,solve
ermöglicht,-0.5039464414835128,left,3,1,4,3.3333333333333335,9,4.75,4.75,enables
gleichbehandlung,-0.503852250496192,left,3,1,4,2.3333333333333335,8,3.75,3.75,equal treatment
globalisierung,-0.5030343100031911,left,3,1,4,7.333333333333333,6,7,7,globalization
transformation,-0.5029319869989526,left,3,1,4,3.3333333333333335,2,3,3,transformation
einordnung,-0.502860144432226,left,3,1,4,4,4,4,4,classification
verhindern,-0.502698498657091,left,3,1,4,3,2,2.75,2.75,impede
nachhaltige,-0.5023410409350229,left,3,1,4,5.666666666666667,8,6.25,6.25,sustainable
abhängig,-0.5019715314468751,left,3,1,4,3.6666666666666665,1,3,3,dependent
grundsätzliche,-0.5019342060742598,left,3,1,4,2.3333333333333335,3,2.5,2.5,fundamental
leistungsträger,-0.5018554600687108,left,3,1,4,6.666666666666667,8,7,7,top performers
menschenwürde,-0.5014340577819585,left,3,1,4,1.6666666666666667,NA,NA,1.6666666666666667,human dignity
erhöhen,-0.5012511166531685,left,3,1,4,4.333333333333333,NA,NA,4.333333333333333,increase
gleichen,-0.5012460268296299,left,3,1,4,3,9,4.5,4.5,same
grüne,-0.5007949046537106,left,3,1,4,7,3,6,6,green
diskussion,-0.5007245831836735,left,3,1,4,5.333333333333333,5,5.25,5.25,discussion
lebens,-0.5004910363380932,left,3,1,4,3.6666666666666665,6,4.25,4.25,life
lenkung,-0.4999492333979829,left,6,2,8,6.8,7,6.85,6.85,steering
meinungsfreiheit,-0.4998253810252139,left,3,1,4,5.666666666666667,11,7,7,freedom of speech
grundsätze,-0.4990591578196612,left,3,1,4,5.666666666666667,1,4.5,4.5,principles
pro,-0.4989941016843192,left,12,4,16,3.6666666666666665,5.5,4.125,4.125,per
belastung,-0.49880759182868034,left,3,1,4,7,8,7.25,7.25,burden
achten,-0.4983258137040925,left,3,1,4,3.6666666666666665,8,4.75,4.75,regard
gleichzeitig,-0.4980070854438916,left,3,1,4,5.333333333333333,7,5.75,5.75,at the same time
zusammenleben,-0.4973456423987684,left,3,1,4,3.6666666666666665,1,3,3,living together
vermögens,-0.49731451842034935,left,3,1,4,4.666666666666667,2,4,4,assets
unfreiheit,-0.49694606199914054,left,6,2,8,8.833333333333334,6.5,8.25,8.25,lack of freedom
usw,-0.4966414916388972,left,3,1,4,5,7,5.5,5.5,etc
ende,-0.4963738956289561,left,3,1,4,4.666666666666667,3,4.25,4.25,end
vermeintlich,-0.4962438418619909,left,3,1,4,7,4,6.25,6.25,supposedly
realitätsferne,-0.4959628485004371,left,3,1,4,7.333333333333333,6,7,7,unrealistic
versuch,-0.4957109314871432,left,3,1,4,5.333333333333333,6,5.5,5.5,attempt
realitätsverlust,-0.4956031091333344,left,3,1,4,7.666666666666667,6,7.25,7.25,loss of reality
güter,-0.49546223217838514,left,3,1,4,4,8,5,5,goods
vorstellung,-0.4954061271120246,left,3,1,4,5.666666666666667,3,5,5,performance
bereit,-0.49524530038895326,left,3,1,4,3,7,4,4,ready
hartz,-0.49521259681012575,left,3,1,4,4,1,3.25,3.25,hartz
geschlechter,-0.4942913387496662,left,3,1,4,4,5,4.25,4.25,genders
links,-0.49422326786074217,left,85,28,113,5.141176470588236,6.333333333333333,5.436578171091446,5.436578171091446,left
chance,-0.49387490927901456,left,3,1,4,4.666666666666667,6,5,5,chance
schwachen,-0.4937423398521395,left,9,3,12,4.222222222222222,2.6666666666666665,3.8333333333333335,3.8333333333333335,weaken
schere,-0.49361456773020873,left,3,1,4,4,6,4.5,4.5,scissors
dafür,-0.49333082469386985,left,6,2,8,4.833333333333333,3.5,4.5,4.5,for that
ideologien,-0.4929384402516585,left,3,1,4,7.333333333333333,2,6,6,ideologies
kapitalistischen,-0.4929215911806346,left,3,1,4,2,1,1.75,1.75,capitalist
konzernen,-0.4929069067472076,left,6,2,8,4,1,3.25,3.25,corporations
lebensweise,-0.492475090798503,left,3,1,4,5,7,5.5,5.5,way of life
schwächen,-0.4921860239237502,left,3,1,4,4.333333333333333,8,5.25,5.25,weaken
mainstream,-0.49199793446770296,left,3,1,4,9.333333333333334,8,9,9,mainstream
vielen,-0.4917868530501543,left,3,1,4,2.3333333333333335,2,2.25,2.25,many
umweltbewusst,-0.4910536259420233,left,3,1,4,3,9,4.5,4.5,environmentally conscious
andersdenkende,-0.489555053184122,left,3,1,4,8,3,6.75,6.75,dissidents
verlogen,-0.48874629777497786,left,3,1,4,10.333333333333334,1,8,8,deceitful
randgruppen,-0.48863929447323273,left,3,1,4,6.333333333333333,5,6,6,fringe groups
ideologischer,-0.4885115223513019,left,3,1,4,6,7,6.25,6.25,ideological
positives,-0.4858248560713449,left,3,1,4,2,8,3.5,3.5,positive
mensch,-0.4743899716780264,left,28,10,38,3.2857142857142856,3.4,3.3157894736842106,3.3157894736842106,person
arbeit,-0.47219859788170754,left,14,5,19,2.7857142857142856,8.75,4.355263157894737,4.355263157894737,work
mehrheit,-0.4551318320007955,left,8,3,11,3.875,3.3333333333333335,3.727272727272727,3.727272727272727,majority
leben,-0.45399523217978294,left,37,14,51,3.027027027027027,5.071428571428571,3.588235294117647,3.588235294117647,life
gesellschaftlicher,-0.4530273362269432,left,8,3,11,4.375,6,4.818181818181818,4.818181818181818,social
zugewandt,-0.4430351935689011,left,8,3,11,4.25,3.3333333333333335,4,4,facing
menschlichkeit,-0.4317990954547805,left,5,2,7,1.8333333333333333,5,2.7380952380952377,2.7380952380952377,humanity
gleichschaltung,-0.43145134935003854,left,5,2,7,6,3,5.142857142857143,5.142857142857143,coordination
schaffung,-0.430986946829944,left,5,2,7,2.8,7,4,4,creation
innovation,-0.4306841900849845,left,5,2,7,2.6,5.5,3.4285714285714284,3.4285714285714284,innovation
forderungen,-0.4296032753758303,left,5,2,7,5,4.5,4.857142857142857,4.857142857142857,demands
lasten,-0.42818461869785457,left,5,2,7,6.6,4.5,6,6,burdens
partei,-0.4274544922868217,left,5,2,7,6.6,6.5,6.571428571428571,6.571428571428571,party
geschlecht,-0.42693638335283873,left,5,2,7,3.4,2.5,3.142857142857143,3.142857142857143,gender
frei,-0.4199780680423073,left,5,2,7,1.8,5,2.7142857142857144,2.7142857142857144,free
neue,-0.4140001570687195,left,12,5,17,4.416666666666667,4.75,4.514705882352941,4.514705882352941,new
bürgerrechte,-0.4133017981770128,left,12,5,17,2.909090909090909,7.6,4.288770053475936,4.288770053475936,civil rights
natur,-0.41153796955792377,left,12,5,17,3.363636363636364,2,2.962566844919787,2.962566844919787,nature
gesellschaft,-0.4087342974350941,left,115,49,164,4.053571428571429,4.777777777777778,4.269950154858692,4.269950154858692,company
bildung,-0.4044323411950924,left,21,9,30,3.15,6,4.005,4.005,education
unten,-0.4031685523704988,left,31,13,44,3.967741935483871,3.230769230769231,3.75,3.75,below
großen,-0.39827447376563085,left,7,3,10,3.625,4.666666666666667,3.9375,3.9375,large
banken,-0.3976005694283962,left,7,3,10,3.2857142857142856,2.3333333333333335,3,3,banks
