...1,id_new,party_cand,lr_self,year,ost,left_desc,right_desc,left_words
390,391,GRUENE,4,2013,0,sozial solidarisch und zukunftsorientiert,konservativ ausgrenzend und verharrend bei alten zöpfen,sozial
390,391,GRUENE,4,2013,0,sozial solidarisch und zukunftsorientiert,konservativ ausgrenzend und verharrend bei alten zöpfen,solidarität
390,391,GRUENE,4,2013,0,sozial solidarisch und zukunftsorientiert,konservativ ausgrenzend und verharrend bei alten zöpfen,zukunftsorientiert
391,392,AfD,8,2013,0,orientiert an sozialistischen grundsätzen mit tendenz zu undifferenzierten gleichmacherei,erhalten traditioneller werte und normen eigenverantwortung und leistungsprinzip fördern,gleichmacherei
392,393,DIE LINKE,1,2013,0,sozial menschlichkeit gegen kapitalismus mensch vor markt tolerant weltofffen pazifistisch basisdemokratie für kleine leute selbstverwirklichung unterstützend international gute bildung für alle ökologie vor profit,ausgrenzend disziplinierend extrem konservativ ausländerhassend national geprägt glauben an das recht des stärkeren und hierarchie intolerant,sozial
392,393,DIE LINKE,1,2013,0,sozial menschlichkeit gegen kapitalismus mensch vor markt tolerant weltofffen pazifistisch basisdemokratie für kleine leute selbstverwirklichung unterstützend international gute bildung für alle ökologie vor profit,ausgrenzend disziplinierend extrem konservativ ausländerhassend national geprägt glauben an das recht des stärkeren und hierarchie intolerant,kapitalismus
392,393,DIE LINKE,1,2013,0,sozial menschlichkeit gegen kapitalismus mensch vor markt tolerant weltofffen pazifistisch basisdemokratie für kleine leute selbstverwirklichung unterstützend international gute bildung für alle ökologie vor profit,ausgrenzend disziplinierend extrem konservativ ausländerhassend national geprägt glauben an das recht des stärkeren und hierarchie intolerant,mensch
392,393,DIE LINKE,1,2013,0,sozial menschlichkeit gegen kapitalismus mensch vor markt tolerant weltofffen pazifistisch basisdemokratie für kleine leute selbstverwirklichung unterstützend international gute bildung für alle ökologie vor profit,ausgrenzend disziplinierend extrem konservativ ausländerhassend national geprägt glauben an das recht des stärkeren und hierarchie intolerant,markt
392,393,DIE LINKE,1,2013,0,sozial menschlichkeit gegen kapitalismus mensch vor markt tolerant weltofffen pazifistisch basisdemokratie für kleine leute selbstverwirklichung unterstützend international gute bildung für alle ökologie vor profit,ausgrenzend disziplinierend extrem konservativ ausländerhassend national geprägt glauben an das recht des stärkeren und hierarchie intolerant,tolerant
392,393,DIE LINKE,1,2013,0,sozial menschlichkeit gegen kapitalismus mensch vor markt tolerant weltofffen pazifistisch basisdemokratie für kleine leute selbstverwirklichung unterstützend international gute bildung für alle ökologie vor profit,ausgrenzend disziplinierend extrem konservativ ausländerhassend national geprägt glauben an das recht des stärkeren und hierarchie intolerant,international
392,393,DIE LINKE,1,2013,0,sozial menschlichkeit gegen kapitalismus mensch vor markt tolerant weltofffen pazifistisch basisdemokratie für kleine leute selbstverwirklichung unterstützend international gute bildung für alle ökologie vor profit,ausgrenzend disziplinierend extrem konservativ ausländerhassend national geprägt glauben an das recht des stärkeren und hierarchie intolerant,gut
392,393,DIE LINKE,1,2013,0,sozial menschlichkeit gegen kapitalismus mensch vor markt tolerant weltofffen pazifistisch basisdemokratie für kleine leute selbstverwirklichung unterstützend international gute bildung für alle ökologie vor profit,ausgrenzend disziplinierend extrem konservativ ausländerhassend national geprägt glauben an das recht des stärkeren und hierarchie intolerant,bildung
393,394,DIE LINKE,1,2013,0,mehrheitsbezogen  sozial engagiert  gerechtigkeitsorientiert  friedensbetont,reaktionär  faschistisch  kriegslüstern  gewalttätig  menschenverachtend,sozial
394,395,PIRATEN,6,2013,0,progressive politik welche sich nicht in nationalstaatlichen denkmustern bewegt,konservative politik welche sich in nationalstaatlichen denkmustern bewegt,progressiv
394,395,PIRATEN,6,2013,0,progressive politik welche sich nicht in nationalstaatlichen denkmustern bewegt,konservative politik welche sich in nationalstaatlichen denkmustern bewegt,politik
395,396,FDP,6,2013,0,links bedeutet heutzutage eine sozialistische struktur bzw leitet sich davon ab dabei geht man von der gleichheit der menschen aus,rechts bedeutet heutzutage bürgerlich und ist als gegensatz zu politisch links zu verstehen rechts ist nicht mit rechtsextremismus zu verwechseln,links
395,396,FDP,6,2013,0,links bedeutet heutzutage eine sozialistische struktur bzw leitet sich davon ab dabei geht man von der gleichheit der menschen aus,rechts bedeutet heutzutage bürgerlich und ist als gegensatz zu politisch links zu verstehen rechts ist nicht mit rechtsextremismus zu verwechseln,sozialistisch
395,396,FDP,6,2013,0,links bedeutet heutzutage eine sozialistische struktur bzw leitet sich davon ab dabei geht man von der gleichheit der menschen aus,rechts bedeutet heutzutage bürgerlich und ist als gegensatz zu politisch links zu verstehen rechts ist nicht mit rechtsextremismus zu verwechseln,gleichheit
395,396,FDP,6,2013,0,links bedeutet heutzutage eine sozialistische struktur bzw leitet sich davon ab dabei geht man von der gleichheit der menschen aus,rechts bedeutet heutzutage bürgerlich und ist als gegensatz zu politisch links zu verstehen rechts ist nicht mit rechtsextremismus zu verwechseln,mensch
396,397,SPD,3,2013,0,bildungschancen teilhabe soziale gerechtigkeit toleranz,leistungsgesellschaft soziale ungleichheit herkunft privilegiert,bildungschancen
396,397,SPD,3,2013,0,bildungschancen teilhabe soziale gerechtigkeit toleranz,leistungsgesellschaft soziale ungleichheit herkunft privilegiert,teilhabe
396,397,SPD,3,2013,0,bildungschancen teilhabe soziale gerechtigkeit toleranz,leistungsgesellschaft soziale ungleichheit herkunft privilegiert,sozial
396,397,SPD,3,2013,0,bildungschancen teilhabe soziale gerechtigkeit toleranz,leistungsgesellschaft soziale ungleichheit herkunft privilegiert,gerechtigkeit
396,397,SPD,3,2013,0,bildungschancen teilhabe soziale gerechtigkeit toleranz,leistungsgesellschaft soziale ungleichheit herkunft privilegiert,toleranz
397,398,AfD,6,2013,0,mehr staatliche bevormundung,kampfbegriff von links,staat
397,398,AfD,6,2013,0,mehr staatliche bevormundung,kampfbegriff von links,bevormundung
398,399,DIE LINKE,3,2013,0,umverteilung von oben nach unten gute arbeitsbedingungen guter lohn bedarfsdeckende mindestsicherung ökologischer sozialer umbau der gesellschaft willkommenskultur,subsidiarität förderung von eliten privatisierung umverteilung von unten nach oben abschottungspolitik,umverteilung
398,399,DIE LINKE,3,2013,0,umverteilung von oben nach unten gute arbeitsbedingungen guter lohn bedarfsdeckende mindestsicherung ökologischer sozialer umbau der gesellschaft willkommenskultur,subsidiarität förderung von eliten privatisierung umverteilung von unten nach oben abschottungspolitik,gut
398,399,DIE LINKE,3,2013,0,umverteilung von oben nach unten gute arbeitsbedingungen guter lohn bedarfsdeckende mindestsicherung ökologischer sozialer umbau der gesellschaft willkommenskultur,subsidiarität förderung von eliten privatisierung umverteilung von unten nach oben abschottungspolitik,sozial
398,399,DIE LINKE,3,2013,0,umverteilung von oben nach unten gute arbeitsbedingungen guter lohn bedarfsdeckende mindestsicherung ökologischer sozialer umbau der gesellschaft willkommenskultur,subsidiarität förderung von eliten privatisierung umverteilung von unten nach oben abschottungspolitik,gesellschaft
399,400,GRUENE,2,2013,0,gerechtigkeit umverteilung chancengleichheit teilhabe,konservativ religiös intolerant,gerechtigkeit
399,400,GRUENE,2,2013,0,gerechtigkeit umverteilung chancengleichheit teilhabe,konservativ religiös intolerant,umverteilung
399,400,GRUENE,2,2013,0,gerechtigkeit umverteilung chancengleichheit teilhabe,konservativ religiös intolerant,chancengleichheit
399,400,GRUENE,2,2013,0,gerechtigkeit umverteilung chancengleichheit teilhabe,konservativ religiös intolerant,teilhabe
400,401,CDU,5,2013,0,großmögliche soziale gleichheit,großmögliche soziale freiheit,sozial
400,401,CDU,5,2013,0,großmögliche soziale gleichheit,großmögliche soziale freiheit,gleichheit
401,402,CDU,7,2013,0,"geld ausgeben
verteilungsgerechtigkeit
gleichmacherei kollektivgedanke","geld erwirtschaften
den einzelnen in den vordergrund rücken
leistungsgerechtigkeit",geld
401,402,CDU,7,2013,0,"geld ausgeben
verteilungsgerechtigkeit
gleichmacherei kollektivgedanke","geld erwirtschaften
den einzelnen in den vordergrund rücken
leistungsgerechtigkeit",gleichmacherei
402,403,SPD,3,2013,0,der mensch steht im vordergrund des politischen handelns,das wirtschaftliche denken steht im vordergrund des handelns,mensch
402,403,SPD,3,2013,0,der mensch steht im vordergrund des politischen handelns,das wirtschaftliche denken steht im vordergrund des handelns,politisch
403,404,GRUENE,6,2013,0,zu wenig eigenverantwortung des einzelnen,zu wenig soldiarität mit anderen,eigenverantwortung
403,404,GRUENE,6,2013,0,zu wenig eigenverantwortung des einzelnen,zu wenig soldiarität mit anderen,einzelnen
404,405,DIE LINKE,2,2013,0,gerechte gesellschaft solidarität und toleranz emanzipation und bürgerrechte demokratie,traditionell bewahrend interessenvertretung des kapitals führend statt emanzipatorisch wirkend konservativreligiös,gerecht
404,405,DIE LINKE,2,2013,0,gerechte gesellschaft solidarität und toleranz emanzipation und bürgerrechte demokratie,traditionell bewahrend interessenvertretung des kapitals führend statt emanzipatorisch wirkend konservativreligiös,gesellschaft
404,405,DIE LINKE,2,2013,0,gerechte gesellschaft solidarität und toleranz emanzipation und bürgerrechte demokratie,traditionell bewahrend interessenvertretung des kapitals führend statt emanzipatorisch wirkend konservativreligiös,solidarität
404,405,DIE LINKE,2,2013,0,gerechte gesellschaft solidarität und toleranz emanzipation und bürgerrechte demokratie,traditionell bewahrend interessenvertretung des kapitals führend statt emanzipatorisch wirkend konservativreligiös,toleranz
404,405,DIE LINKE,2,2013,0,gerechte gesellschaft solidarität und toleranz emanzipation und bürgerrechte demokratie,traditionell bewahrend interessenvertretung des kapitals führend statt emanzipatorisch wirkend konservativreligiös,bürgerrechte
404,405,DIE LINKE,2,2013,0,gerechte gesellschaft solidarität und toleranz emanzipation und bürgerrechte demokratie,traditionell bewahrend interessenvertretung des kapitals führend statt emanzipatorisch wirkend konservativreligiös,demokratie
405,406,PIRATEN,4,2013,0,"soziale gerechtigkeit
offene asylpolitik
politik mit augenmaß","ungerechtigkeit
strenge asylpolitik
überregulierung
ausspähung",sozial
405,406,PIRATEN,4,2013,0,"soziale gerechtigkeit
offene asylpolitik
politik mit augenmaß","ungerechtigkeit
strenge asylpolitik
überregulierung
ausspähung",gerechtigkeit
405,406,PIRATEN,4,2013,0,"soziale gerechtigkeit
offene asylpolitik
politik mit augenmaß","ungerechtigkeit
strenge asylpolitik
überregulierung
ausspähung",offen
405,406,PIRATEN,4,2013,0,"soziale gerechtigkeit
offene asylpolitik
politik mit augenmaß","ungerechtigkeit
strenge asylpolitik
überregulierung
ausspähung",politik
406,407,SPD,2,2013,0,sozial fairness nachhaltigkeit,gewinn wirtschaftsorientierung,sozial
406,407,SPD,2,2013,0,sozial fairness nachhaltigkeit,gewinn wirtschaftsorientierung,nachhaltigkeit
407,408,GRUENE,4,2013,0,chancengerechtigkeit armutsbekämpfung bildungsaufstieg offene gesellschaft wertschätzung von vielfalt kampf gegen rechtsextremismus,gruppenbezogene menschenfeindlichkeit wie ausländerfeindlichkeithomophobie strukturkonservativismus europaskepsis klimaschutzskepsis wirtschaftswachstum vor ökologie,offen
407,408,GRUENE,4,2013,0,chancengerechtigkeit armutsbekämpfung bildungsaufstieg offene gesellschaft wertschätzung von vielfalt kampf gegen rechtsextremismus,gruppenbezogene menschenfeindlichkeit wie ausländerfeindlichkeithomophobie strukturkonservativismus europaskepsis klimaschutzskepsis wirtschaftswachstum vor ökologie,gesellschaft
407,408,GRUENE,4,2013,0,chancengerechtigkeit armutsbekämpfung bildungsaufstieg offene gesellschaft wertschätzung von vielfalt kampf gegen rechtsextremismus,gruppenbezogene menschenfeindlichkeit wie ausländerfeindlichkeithomophobie strukturkonservativismus europaskepsis klimaschutzskepsis wirtschaftswachstum vor ökologie,vielfalt
407,408,GRUENE,4,2013,0,chancengerechtigkeit armutsbekämpfung bildungsaufstieg offene gesellschaft wertschätzung von vielfalt kampf gegen rechtsextremismus,gruppenbezogene menschenfeindlichkeit wie ausländerfeindlichkeithomophobie strukturkonservativismus europaskepsis klimaschutzskepsis wirtschaftswachstum vor ökologie,kampf
408,409,GRUENE,4,2013,0,weiterentwicklung ausbau der sozialen sicherungssysteme finanziert durch hohe abgaben steuern,abbau der sozialen leistungen betonung auf die eigenverantwortlichkeit innerhalb der gesellschaft,sozial
408,409,GRUENE,4,2013,0,weiterentwicklung ausbau der sozialen sicherungssysteme finanziert durch hohe abgaben steuern,abbau der sozialen leistungen betonung auf die eigenverantwortlichkeit innerhalb der gesellschaft,steuern
409,410,DIE LINKE,1,2013,0,soziale gerechtigkeit solidarität frieden,konservatives ausländerfeindlches menschenbild mit fokussierung auf die eigenen ziele,sozial
409,410,DIE LINKE,1,2013,0,soziale gerechtigkeit solidarität frieden,konservatives ausländerfeindlches menschenbild mit fokussierung auf die eigenen ziele,gerechtigkeit
409,410,DIE LINKE,1,2013,0,soziale gerechtigkeit solidarität frieden,konservatives ausländerfeindlches menschenbild mit fokussierung auf die eigenen ziele,solidarität
